2022-05-27,177,37
2022-05-26,178,37
2022-05-25,179,37
2022-05-24,180,37
2022-05-23,181,37
2022-05-20,182,38
2022-05-19,183,38
2022-05-18,184,38
2022-05-17,185,38
2022-05-16,186,38
2022-05-13,187,39
2022-05-12,188,39
2022-05-11,189,39
2022-05-10,190,39
2022-05-09,191,39
2022-05-06,192,40
2022-05-05,193,40
2022-05-04,194,40
2022-05-03,195,40
2022-05-02,196,40
2022-04-29,197,41
2022-04-28,198,41
2022-04-27,199,41
2022-04-26,200,41
2022-04-25,201,41
2022-04-22,202,42
2022-04-21,203,42
2022-04-20,204,42
2022-04-19,205,42
2022-04-18,206,42
2022-04-14,207,43
2022-04-13,208,43
2022-04-12,209,43
2022-04-11,210,43
2022-04-08,211,44
2022-04-07,212,44
2022-04-06,213,44
2022-04-05,214,44
2022-04-04,215,44
2022-04-01,216,45
2022-03-31,217,45
2022-03-30,218,45
2022-03-29,219,45
2022-03-28,220,45
2022-03-25,221,46
2022-03-24,222,46
2022-03-23,223,46
2022-03-22,224,46
2022-03-21,225,46
2022-03-18,226,47
2022-03-17,227,47
2022-03-16,228,47
2022-03-15,229,47
2022-03-14,230,47
2022-03-11,231,48
2022-03-10,232,48
2022-03-09,233,48
2022-03-08,234,48
2022-03-07,235,48
2022-03-04,236,49
2022-03-03,237,49
2022-03-02,238,49
2022-03-01,239,49
2022-02-28,240,49
2022-02-25,241,50
2022-02-24,242,50
2022-02-23,243,50
2022-02-22,244,50
2022-02-18,245,51
2022-02-17,246,51
2022-02-16,247,51
2022-02-15,248,51
2022-02-14,249,51
2022-02-11,250,52
2022-02-10,251,52
2022-02-09,252,52
2022-02-08,253,52
2022-02-07,254,52
2022-02-04,255,53
2022-02-03,256,53
2022-02-02,257,53
2022-02-01,258,53
2022-01-31,259,53
2022-01-28,260,54
2022-01-27,261,54
2022-01-26,262,54
2022-01-25,263,54
2022-01-24,264,54
2022-01-21,265,55
2022-01-20,266,55
2022-01-19,267,55
2022-01-18,268,55
2022-01-14,269,56
2022-01-13,270,56
2022-01-12,271,56
2022-01-11,272,56
2022-01-10,273,56
2022-01-07,274,57
